,job_title,company_name,work_place,salary_range,skill,more_detail_link,job_id,work_type,workplace,years_experience,min_education,category,sub_category,role,scrapped_date,district,city,province
192,Mobile Developer,PT. Dharmapena Citra Media,Kerja di kantor,-,"Android Development,Object-Oriented Programming (OOP),iOS Development,GIT,Amazon Web Services (AWS),Java,React Native",https://glints.com/id/opportunities/jobs/mobile-developer/59e5952a-261a-4dae-8073-4929efbcefd5?utm_referrer=explore,59e5952a-261a-4dae-8073-4929efbcefd5,contract,onsite,1-3,Sarjana,Media & Communications,Advertising & Public Relations,Media Consultant,2024-04-29,Jagakarsa, Jakarta Selatan, DKI Jakarta
193,Backend Developer,WIR Group,Kerja di kantor,-,"HTML5,Web Development,PHP,JavaScript,Back-End Web Development,Program Management,Product Development,CSS3",https://glints.com/id/opportunities/jobs/backend-developer/83e0a5fc-173a-4d9b-b105-72019e4a6705?utm_referrer=explore,83e0a5fc-173a-4d9b-b105-72019e4a6705,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Kebayoran Baru, Jakarta Selatan, DKI Jakarta
194,Backend Developer,Tamtech International,Kerja di kantor,-,"Agile Methodologies,Node.js,JavaScript,REST API",https://glints.com/id/opportunities/jobs/backend-developer/06377e97-2975-43e6-b8b6-60ed500e3249?utm_referrer=explore,06377e97-2975-43e6-b8b6-60ed500e3249,contract,onsite,1-3,Diploma,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Kapanewon Depok, Sleman, DI Yogyakarta
195,Rust Developer,PT Mitrais,Remote/Dari rumah,-,"Rust,English Languange,Kafka",https://glints.com/id/opportunities/jobs/rust-developer/6dd0bb9c-f726-4827-90e3-59d32839c6fb?utm_referrer=explore,6dd0bb9c-f726-4827-90e3-59d32839c6fb,full_time,remote,3-5,SMA/SMK,Computer & Information Technology,Software,Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
196,Backend Developer,PT ELISTEC INFORMATIKA UTAMA,Kerja di kantor,Rp7jt-Rp10jt,"Microsoft SQL Server,.NET,GIT,ASP.NET,.Net Core",https://glints.com/id/opportunities/jobs/backend-developer/3169b2ec-6a58-4ae0-bc2d-9e7d74de437c?utm_referrer=explore,3169b2ec-6a58-4ae0-bc2d-9e7d74de437c,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Mampang Prapatan, Jakarta Selatan, DKI Jakarta
197,Software Developer,Studycle,Kerja di kantor,-,"Back-End Web Development,JavaScript,Python",https://glints.com/id/opportunities/jobs/software-developer/72ed9b36-73b1-451c-b4dd-4e40de6907a5?utm_referrer=explore,72ed9b36-73b1-451c-b4dd-4e40de6907a5,contract,onsite,1-3,Sarjana,Computer & Information Technology,Software,Software Developer,2024-04-29,Kapanewon Ngaglik, Sleman, DI Yogyakarta
198,GenAI Developer,Jitera,Remote/Dari rumah,-,"React.js,JavaScript,Generative Ai,NestJS",https://glints.com/id/opportunities/jobs/genai-developer/402bd9ba-99eb-47da-9343-6c3d0a211f8c?utm_referrer=explore,402bd9ba-99eb-47da-9343-6c3d0a211f8c,full_time,remote,3-5,Sarjana,Computer & Information Technology,Artificial Intelligence,AI Engineer,2024-04-29,Pancoran, Jakarta Selatan, DKI Jakarta
199,Backend Developer,PT Indonesia Satu Tujuh Group,Kerja di kantor,Rp7jt-Rp10jt,"Software Development,Back-End Web Development,Web Development",https://glints.com/id/opportunities/jobs/backend-developer/102c4e2b-09dc-4217-a435-c345956369b8?utm_referrer=explore,102c4e2b-09dc-4217-a435-c345956369b8,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Pesanggrahan, Jakarta Selatan, DKI Jakarta
200,Java Developer,PT Pro Sigmaka Mandiri,Kerja di kantor,-,"Spring Framework,Java,Model-View-Controller (MVC)",https://glints.com/id/opportunities/jobs/java-developer/1ffeb954-11ef-4dfc-9bd3-0315279430d2?utm_referrer=explore,1ffeb954-11ef-4dfc-9bd3-0315279430d2,contract,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Java Developer,2024-04-29,Mampang Prapatan, Jakarta Selatan, DKI Jakarta
201,Java Developer,PT Data Bina Solusindo,Kerja di kantor,-,"Back-End Web Development,Java,SQL,English Languange",https://glints.com/id/opportunities/jobs/java-developer/e8ef1ec4-7bb2-4436-8d3a-456229294574?utm_referrer=explore,e8ef1ec4-7bb2-4436-8d3a-456229294574,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Java Developer,2024-04-29,Kembangan, Jakarta Barat, DKI Jakarta
202,Mobile Developer,PT. MENCETAK BANYAK GOL,Kerja di kantor,"Rp4,9jt-Rp7jt","Swift,Kotlin,Flutter",https://glints.com/id/opportunities/jobs/mobile-developer/7951fc40-520d-4b9e-816c-cb2a4eb3727e?utm_referrer=explore,7951fc40-520d-4b9e-816c-cb2a4eb3727e,full_time,onsite,1-3,Diploma,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Cimanggis, Depok, Jawa Barat
203,ETL Developer,PT Evolusi Teknologi Indonesia (Evoteks),Kerja di kantor,Rp7jt-Rp15jt,"Data Engineering,Etl Tools,Big Data Analysis,Cloudera",https://glints.com/id/opportunities/jobs/etl-developer/96115906-f3ee-4e07-af26-73eab36bf2e9?utm_referrer=explore,96115906-f3ee-4e07-af26-73eab36bf2e9,contract,onsite,1-3,Sarjana,Computer & Information Technology,Software,Software Developer,2024-04-29,Gambir, Jakarta Pusat, DKI Jakarta
204,Dotnet Developer,PT Pronata Data Insani,Kerja di kantor,Rp4jt-Rp7jt,"ASP.NET,.NET,SQL,Model-View-Controller (MVC)",https://glints.com/id/opportunities/jobs/dotnet-developer/747b1448-eeb3-4242-975e-22e30bc50c5b?utm_referrer=explore,747b1448-eeb3-4242-975e-22e30bc50c5b,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Kebayoran Baru, Jakarta Selatan, DKI Jakarta
205,iOS Developer,PT. Dynamics Management Solution,Kerja di kantor,Rp6jt-Rp14jt,"Swift,Reactnative,Python,Java",https://glints.com/id/opportunities/jobs/ios-developer/598e50bc-80a5-42a9-9c2b-6ac33e5d7924?utm_referrer=explore,598e50bc-80a5-42a9-9c2b-6ac33e5d7924,contract,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Pasar Minggu, Jakarta Selatan, DKI Jakarta
206,ERP Developer,Superteam Consultant,Kerja di kantor,Rp6jt-Rp9jt,"ERP Software,Programming Languages,JavaScript",https://glints.com/id/opportunities/jobs/erp-developer/327ef61d-e04b-4d5e-bd42-68116831bdc9?utm_referrer=explore,327ef61d-e04b-4d5e-bd42-68116831bdc9,full_time,onsite,1-3,Diploma,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Sukajadi, Bandung, Jawa Barat
207,Golang Developer,Peluang Kerjaku Bandung,Kerja di kantor,Rp6jt-Rp13jt,"Backend Developer,SQL,Go / Golang",https://glints.com/id/opportunities/jobs/golang-developer/d3ffaaad-1eb4-4a16-8230-e80c5fa219cd?utm_referrer=explore,d3ffaaad-1eb4-4a16-8230-e80c5fa219cd,full_time,onsite,1-3,Diploma,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Tanah Abang, Jakarta Pusat, DKI Jakarta
208,Oracle Developer,Peluang Kerjaku Bandung,Kerja di kantor,Rp6jt-Rp13jt,"Relational Databases,Oracle,Oracle Database",https://glints.com/id/opportunities/jobs/oracle-developer/12fb8552-51eb-442f-b5c4-4f220f9e599a?utm_referrer=explore,12fb8552-51eb-442f-b5c4-4f220f9e599a,full_time,onsite,1-3,Diploma,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Tanah Abang, Jakarta Pusat, DKI Jakarta
209,iOS Developer,Ikonsultan Inovatama,Kerja di kantor,-,"Swift,Objective - C,React Native",https://glints.com/id/opportunities/jobs/ios-developer/73674aff-57ad-49ee-a339-80cf3b96a1e2?utm_referrer=explore,73674aff-57ad-49ee-a339-80cf3b96a1e2,contract,onsite,3-5,Sarjana,Computer & Information Technology,Mobile Development,iOS Developer,2024-04-29,Pasar Minggu, Jakarta Selatan, DKI Jakarta
210,Mobile Developer,PT Nuansa Cerah Informasi,Kerja di kantor,-,"PostgreSQL,MySQL,Dart,Flutter,API Development",https://glints.com/id/opportunities/jobs/mobile-developer/e00da9fd-e94a-4530-bf66-bcdfe58a9f2e?utm_referrer=explore,e00da9fd-e94a-4530-bf66-bcdfe58a9f2e,full_time,onsite,1-3,Diploma,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Lengkong, Bandung, Jawa Barat
211,Web Developer,PT MIS Group,Kerja di kantor,-,"Attention to Detail,Communication Skills,Positive Attitude",https://glints.com/id/opportunities/jobs/web-developer/cf687456-85e0-4e49-9e19-ea760aea4ece?utm_referrer=explore,cf687456-85e0-4e49-9e19-ea760aea4ece,full_time,onsite,1-3,Diploma,Computer & Information Technology,Software,Web Developer,2024-04-29,Bojongloa Kidul, Bandung, Jawa Barat
212,Android Developer,PT. Akhdani Reka Solusi,Kerja di kantor,"Rp5jt-Rp8,5jt","Sqlite Database,Java,JSON,REST API,Parsing Xml Implementation,Android Developer",https://glints.com/id/opportunities/jobs/android-developer/86a0c215-e095-414c-bfcb-5e7bc8a9b3df?utm_referrer=explore,86a0c215-e095-414c-bfcb-5e7bc8a9b3df,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,Android Developer,2024-04-29,Kemayoran, Jakarta Pusat, DKI Jakarta
213,Android Developer,PT. Quantic Inovasi Teknologi,Kerja di kantor,-,"Banking,Java,Kotlin",https://glints.com/id/opportunities/jobs/android-developer/2062adff-97f9-4fc5-91f3-465a7830979b?utm_referrer=explore,2062adff-97f9-4fc5-91f3-465a7830979b,contract,onsite,3-5,Sarjana,Computer & Information Technology,Mobile Development,Android Developer,2024-04-29,Menteng, Jakarta Pusat, DKI Jakarta
214,Backend Developer,OCTA Infinite Solutions,Kerja di kantor,-,"SQL,MySQL,Back-End Web Development",https://glints.com/id/opportunities/jobs/backend-developer/c42d11c9-37ca-45ca-9c4f-c760e1809059?utm_referrer=explore,c42d11c9-37ca-45ca-9c4f-c760e1809059,contract,onsite,5-10,Diploma,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Tebet, Jakarta Selatan, DKI Jakarta
215,WordPress Developer,Talenavi by RECTmedia,Kerja di kantor,-,"JavaScript,HTML5,Bootstrap,CSS3,Elementor,PHP,REST API,WordPress Development",https://glints.com/id/opportunities/jobs/wordpress-developer/4dd45eb4-0718-4ba4-a2dc-6e0ecc893e92?utm_referrer=explore,4dd45eb4-0718-4ba4-a2dc-6e0ecc893e92,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Computer Programmer,2024-04-29,Semarang Tengah, Semarang, Jawa Tengah
216,Web Developer,PT Imani Prima,Kerja di kantor,Rp8jt-Rp10jt,"VB.NET,JSON,.NET,Ajax",https://glints.com/id/opportunities/jobs/web-developer/f1ade3de-0ea4-45e7-82bb-b3abe6dbfe72?utm_referrer=explore,f1ade3de-0ea4-45e7-82bb-b3abe6dbfe72,contract,onsite,5-10,Sarjana,Computer & Information Technology,Software,Web Developer,2024-04-29,Cilandak, Jakarta Selatan, DKI Jakarta
217,Backend Developer,Pt Wowrack Indonesia,Kerja di kantor,-,"Python,Laravel,PHP,Back-End Web Development,System Deployment,Nginx,MySQL,Software Development,Apache,Project Management",https://glints.com/id/opportunities/jobs/backend-developer/ce9b36dc-fa04-485e-802c-edc3c70fcc6e?utm_referrer=explore,ce9b36dc-fa04-485e-802c-edc3c70fcc6e,full_time,onsite,1-3,Diploma,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Genteng, Surabaya, Jawa Timur
218,Backend Developer,PT. Aigen Global Teknologi,Kerja di kantor,Rp5jt-Rp7jt,"JavaScript,Spring Framework,Core Java",https://glints.com/id/opportunities/jobs/backend-developer/8561c500-4b19-4f18-bb13-1df0213d909f?utm_referrer=explore,8561c500-4b19-4f18-bb13-1df0213d909f,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Ciputat, Tangerang Selatan, Banten
219,Web Developer,Moov Pictures Production,Kerja di kantor,"Rp3,5jt-Rp6jt","UI Design,Web Development,Back-End Web Development,Website Management,UX Design",https://glints.com/id/opportunities/jobs/web-developer/71650207-7418-45a4-9178-3a36da4ea31a?utm_referrer=explore,71650207-7418-45a4-9178-3a36da4ea31a,full_time,onsite,1-3,Diploma,Computer & Information Technology,Software,Web Developer,2024-04-29,Cempaka Putih, Jakarta Pusat, DKI Jakarta
220,Golang Developer,Pt Platinumetrix Global Inovasi,Kerja di kantor,Rp5jt-Rp10jt,"Google Forms,MySQL,gRPC",https://glints.com/id/opportunities/jobs/golang-developer/28b7dbcf-74a1-40d9-8e86-39dea8046c4c?utm_referrer=explore,28b7dbcf-74a1-40d9-8e86-39dea8046c4c,full_time,onsite,1-3,Sarjana,Others,Others,Others,2024-04-29,Serpong Utara, Tangerang Selatan, Banten
221,Java Developer,Abishar Technologies,Kerja di kantor,Rp8jt-Rp15jt,"Spring Framework,Springboot,Java,Java Quarkus",https://glints.com/id/opportunities/jobs/java-developer/60b79a37-8607-40c2-a35f-641cae570837?utm_referrer=explore,60b79a37-8607-40c2-a35f-641cae570837,full_time,onsite,3-5,Diploma,Computer & Information Technology,Backend Development,Java Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
222,Backend Developer,Pt Linkit360,Kerja di kantor,"Rp5,5jt-Rp7jt","JavaScript,MongoDB,Google Cloud Platform,SQL,Laravel,jQuery,MySQL,PHP,Red Hat Linux",https://glints.com/id/opportunities/jobs/backend-developer/5e8a06eb-7338-41ca-90a6-8b590a0596b0?utm_referrer=explore,5e8a06eb-7338-41ca-90a6-8b590a0596b0,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Mampang Prapatan, Jakarta Selatan, DKI Jakarta
223,Frontend Engineer (Vue / Cypress),Pt Bionic Teknologi Indonesia,Kerja di kantor,-,"Front End,Cypress,Vue.js",https://glints.com/id/opportunities/jobs/frontend-engineer-vue-cypress/3bf27053-c9cd-4f1d-a171-c4f30db3fdef?utm_referrer=explore,3bf27053-c9cd-4f1d-a171-c4f30db3fdef,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-29,Tebet, Jakarta Selatan, DKI Jakarta
224,Back End Java Developer,PT Pan Asia Teknologi,Kerja di kantor,-,"Java Spring Boot,Relational Databases,GIT,Python",https://glints.com/id/opportunities/jobs/back-end-java-developer/8e0710fb-49c3-49d3-8805-0bdf7c92ea10?utm_referrer=explore,8e0710fb-49c3-49d3-8805-0bdf7c92ea10,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Developer,2024-04-29,Cengkareng, Jakarta Barat, DKI Jakarta
225,Front End Developer (RaectJS NextJS),Pt Platinumetrix Global Inovasi,Kerja di kantor,Rp5jt-Rp10jt,"React.js,TypeScript,CSS3",https://glints.com/id/opportunities/jobs/front-end-developer-raectjs-nextjs/73faa72c-bad2-4c3b-b33c-51e7b0363b52?utm_referrer=explore,73faa72c-bad2-4c3b-b33c-51e7b0363b52,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Gambir, Jakarta Pusat, DKI Jakarta
226,Java React JS Developer (Fullstack Developer),PT Indocyber Global Teknologi,Kerja di kantor,-,"PostgreSQL,React.js,Springboot,HTML5,CSS3,MySQL,Java",https://glints.com/id/opportunities/jobs/java-react-js-developer-fullstack-developer/0623c24a-381e-4a42-b520-35bbec382ea8?utm_referrer=explore,0623c24a-381e-4a42-b520-35bbec382ea8,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Javascript Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
227,Magento Web Developer,Porto Indonesia Sejahtera,Kerja di kantor,-,"Magento,HMI Programming,Microsoft SQL Server,CMS",https://glints.com/id/opportunities/jobs/magento-web-developer/ae4a06dc-15ed-42d8-b6e8-3487732019a4?utm_referrer=explore,ae4a06dc-15ed-42d8-b6e8-3487732019a4,full_time,onsite,1-3,Diploma,Computer & Information Technology,Software,Developer,2024-04-29,Penjaringan, Jakarta Utara, DKI Jakarta
228,Full Stack Developer,PT Sigma Global Teknologi,Kerja di kantor,-,"Go / Golang,React.js,Node.js,Python",https://glints.com/id/opportunities/jobs/full-stack-developer/e09e9dbb-6a26-4b9a-a3e1-6a4165a1c560?utm_referrer=explore,e09e9dbb-6a26-4b9a-a3e1-6a4165a1c560,contract,onsite,1-3,Sarjana,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Jatinegara, Jakarta Timur, DKI Jakarta
229,Java Quarkus Developer,PT Entrepreneur Trust Digital,Kerja di kantor,Rp5jt-Rp6jt,"Java Quarkus,JavaScript,Java",https://glints.com/id/opportunities/jobs/java-quarkus-developer/224b95ee-f494-4a17-9c85-40fcc5900d80?utm_referrer=explore,224b95ee-f494-4a17-9c85-40fcc5900d80,full_time,onsite,<1,Diploma,Computer & Information Technology,Backend Development,Java Developer,2024-04-29,Gambir, Jakarta Pusat, DKI Jakarta
230,Backend Developer (Dotnet),PT Niaga Expert Teknologi,Kerja di kantor,-,".NET,CI/CD,Back-End Web Development",https://glints.com/id/opportunities/jobs/backend-developer-dotnet/ba444302-f3e7-4692-9460-1489b91b8ecf?utm_referrer=explore,ba444302-f3e7-4692-9460-1489b91b8ecf,contract,onsite,1-3,Sarjana,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Karawaci, Tangerang, Banten
231,IT Backend Developer,PCS Payment,Kerja di kantor,"Rp6,5jt-Rp9,5jt","Back-End Web Development,Vue.js,IT Management,MySQL,IT Service Management,Laravel,Golang",https://glints.com/id/opportunities/jobs/it-backend-developer/1afaeabd-4441-4f8b-abce-007285ce8c94?utm_referrer=explore,1afaeabd-4441-4f8b-abce-007285ce8c94,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Tangerang, Tangerang, Banten
232,Mobile Developer,Ultimo Solution,Remote/Dari rumah,Rp6jt-Rp12jt,"iOS Development,Mobile App Development,Teamwork,Android Development,Problem Solving Skills,React Native",https://glints.com/id/opportunities/jobs/mobile-developer/d516a516-499c-44ba-8189-a63f0312d9f3?utm_referrer=explore,d516a516-499c-44ba-8189-a63f0312d9f3,contract,remote,1-3,Diploma,Computer & Information Technology,Software,Programmer,2024-04-29,Babakan Ciparay, Bandung, Jawa Barat
233,Junior Unity Developer,eVantage HR Pte. Ltd,Kerja di kantor,Rp5jt-Rp10jt,"Teamwork,Unity3D,Attention to Detail,Programming Languages,English Languange,Multimedia Design,C#,Problem Solving Skills",https://glints.com/id/opportunities/jobs/junior-unity-developer/5856a3dd-db07-4664-aa2c-7536d47048e1?utm_referrer=explore,5856a3dd-db07-4664-aa2c-7536d47048e1,full_time,onsite,1-3,Sarjana,Design,Visual & Interactive Design,Visual Designer,2024-04-29,Batam Kota, Batam, Kepulauan Riau
234,Software Developer (Outsource),Pt Profescipta Wahanatehnik,Remote/Dari rumah,"Rp7,5jt-Rp10jt","VB.NET,.NET,ASP.NET",https://glints.com/id/opportunities/jobs/software-developer-outsource/aed8d87b-388a-4f79-b2e9-cc771eac2192?utm_referrer=explore,aed8d87b-388a-4f79-b2e9-cc771eac2192,contract,remote,1-3,Sarjana,Computer & Information Technology,Software,Software Developer,2024-04-29,Matraman, Jakarta Timur, DKI Jakarta
235,Java Backend Developer,PT Niaga Expert Teknologi,Kerja di kantor,-,"Core Java,SQL,Spring Framework",https://glints.com/id/opportunities/jobs/java-backend-developer/7ea9c54a-229e-48cc-9a17-a81b5c33fb35?utm_referrer=explore,7ea9c54a-229e-48cc-9a17-a81b5c33fb35,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Java Developer,2024-04-29,Menteng, Jakarta Pusat, DKI Jakarta
236,Full Stack Developer,PT Midory Cipta Kreasi,Kerja di kantor,Rp7jt-Rp12jt,"R Programming,MySQL,Generative Ai,TailwindCSS,HTML5,Machine Learning,JavaScript,Laravel",https://glints.com/id/opportunities/jobs/full-stack-developer/ac252105-9201-4da8-a6b3-cb99d6bd7f93?utm_referrer=explore,ac252105-9201-4da8-a6b3-cb99d6bd7f93,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Full Stack Engineer,2024-04-29,Tanjung Priok, Jakarta Utara, DKI Jakarta
